"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"7278"	"KCNK12"	-2.5456432923317	2.15471579459623	-4.82629780935546	0.000315544293016421	0.000879181998960117
"8395"	"LOC400680"	1.18920936303946	1.47297667136671	4.8252122518689	0.000315841280530249	0.00087986568492814
"9210"	"MGAT2"	1.32710441100675	4.40633908925718	4.82411548105246	0.000316373738257765	0.000881205009566514
"9215"	"MGAT5"	-1.40523665772028	4.01525236953636	-4.82226662962387	0.000317273480037674	0.000883566736550524
"85"	"ABHD8"	-2.64501173348773	4.39645625573615	-4.82107161032582	0.000318179162817847	0.000885944234342882
"7300"	"KCNQ4"	-1.37824250211328	2.00388824151477	-4.8198710491917	0.000318443297866938	0.000886534909427404
"242"	"ADAMTSL5"	1.36468535273952	1.77981193702757	4.81832827858865	0.000319199091481907	0.000888493928273476
"15225"	"TNXA"	-1.38281060743764	2.26294626096934	-4.81678420337124	0.000319957435057679	0.000890459404227614
"2120"	"C8orf4"	1.24072060474897	3.86789555414211	4.81665445745555	0.000320021233530241	0.000890491596288083
"14063"	"SPINK1"	1.6001052455956	1.66274404260123	4.8162465939047	0.000320222334421412	0.000890905773425367
"16255"	"YBX2"	1.27568077526241	2.41087081348941	4.81541775839274	0.000320630118909337	0.00089189474584521
"8398"	"LOC400940"	-1.25088256644921	0.95723101346113	-4.8152534532441	0.000320711106091965	0.000891974493925271
"7936"	"LOC100128811"	-1.44899050243164	1.0251973026264	-4.81401331986784	0.000321323120251482	0.000893530888463141
"12866"	"RWDD2A"	-1.21324178486009	3.95772494546683	-4.8135808263188	0.000321536794414834	0.000893979257661203
"6462"	"HIST1H2AE"	1.60223306368106	2.91420213371944	4.80611923924483	0.000325248185664298	0.000904150712113258
"10862"	"PDE7A"	1.20478114311121	3.50393244587626	4.80139975113751	0.000327618347584658	0.000910591002277605
"951"	"ASCC3"	1.22501357722122	3.83691095528517	4.79887170074046	0.000328895720272813	0.00091399236103198
"993"	"ATF1"	1.20102693679435	4.23502683475105	4.79189751790152	0.000332447080793673	0.000923710932276945
"5565"	"G6PD"	1.37955418692476	6.16633309428566	4.7882766282987	0.000334306912156385	0.000928727154204694
"4672"	"ERH"	1.23904142513557	8.04774581585644	4.78468061347053	0.000336164863620242	0.000933736520016537
"3073"	"CLEC9A"	-1.26574762030475	1.05889771642504	-4.78254436962449	0.000337273781185903	0.000936664065065722
"4600"	"ERCC-00003"	-1.59169742099016	9.51829212400834	-4.78009225493878	0.000338551858405285	0.000940060363835782
"16353"	"ZC3H7B"	-1.30945960497506	5.92089284359762	-4.77804678943697	0.000339621154333687	0.000942875925783265
"15376"	"TRIM34"	1.30799707090796	1.97154931183244	4.77745645106242	0.000339930546002147	0.000943581224159981
"5336"	"FLJ30838"	-1.16028873986619	0.892582647561584	-4.77327421952635	0.000342130990659418	0.00094953463450308
"15863"	"USP1"	1.26108533831613	5.45290448027089	4.77305379846304	0.000342247381683414	0.000949703061575606
"14301"	"STK3"	1.25861450106136	3.68243616859075	4.77250412430271	0.000342537813156927	0.000950354300490227
"11975"	"PVRL4"	1.23114016336174	1.27580928917502	4.76413939335496	0.000346989860637662	0.000962549647577529
"14061"	"SPIN3"	-1.17547389078508	3.91916771909418	-4.76190248044559	0.000348190797338412	0.000965723914726303
"13758"	"SLX1B"	1.46386454456027	4.20653739383026	4.75489774042785	0.000351980080062433	0.000976074883699481
"10968"	"PFDN4"	1.29465699753202	5.8241613782519	4.75447437642143	0.000352210434843166	0.000976554838777221
"3709"	"DBP"	-1.88852631708785	4.71621181804299	-4.74357063557267	0.000358209065892141	0.000993025425104895
"2431"	"CCDC15"	1.24189181865783	1.70218296269278	4.73639900593233	0.000362198479516793	0.00100392161880699
"9595"	"MTF2"	1.16273898440285	4.5228793835227	4.73286791995934	0.000364184470600985	0.00100926219754164
"4674"	"ERI2"	1.21994471716418	3.28378605501127	4.7289366214557	0.00036640912878783	0.00101526234953741
"7806"	"LIMS2"	-1.53217461196699	3.1642919660838	-4.72774002799077	0.000367089313916937	0.00101698175381376
"6452"	"HIPK3"	-1.27331839628099	4.18444389225944	-4.72511766714145	0.000368583998245519	0.00102095671585505
"16520"	"ZNF157"	-1.46352067102171	1.3052103101841	-4.724343853	0.00036902640781647	0.00102201611872368
"6909"	"IL12RB2"	-1.19419773130221	1.20617558790629	-4.72298401818822	0.000369805045070627	0.00102400620649815
"2619"	"CD46"	1.18169290301644	6.34717038375397	4.72078048774401	0.000371070581624704	0.0010273436742643
"12674"	"RPL26L1"	1.3389654803766	6.12450419575523	4.71139825335811	0.000376510566997469	0.00104223553446011
"5924"	"GNLY"	-1.53028221284677	1.3732087445483	-4.70552609453085	0.000379958455914734	0.00105160904462505
"12766"	"RPS6KB2"	1.28328943824606	5.11400416484543	4.70531334399508	0.000380083790864902	0.00105178518916665
"6075"	"GPRIN2"	-1.55291546470627	1.40518154012807	-4.70438941868639	0.000380629760261488	0.0010531250864489
"9563"	"MST1R"	1.3600643447718	1.70154109316734	4.69687687081934	0.000385097435226446	0.00106531334953362
"16249"	"YAF2"	-1.23921405464777	3.6643043674254	-4.69483772852623	0.000386319726004514	0.00106841079032824
"6801"	"ID3"	1.79854628015401	5.84320960593126	4.69480764824689	0.000386342455415193	0.00106841079032824
"10557"	"OXCT2"	-1.28112735978859	1.69628096136822	-4.69214791263175	0.000387938335548852	0.00107265012694979
"11963"	"PUS1"	1.48363297685281	4.36114813862339	4.68459986622223	0.000392518956739064	0.00108513956436587
"1943"	"C2orf84"	-1.26822667134546	1.05096523784896	-4.67919248365982	0.000395835491902049	0.00109413088544715
"16809"	"ZNF585B"	-1.21150998862006	2.66891416856337	-4.67842663691962	0.00039630761827542	0.00109525832128021
"4289"	"ECI2"	1.31683908042781	6.38602673319868	4.66181327688871	0.000406697411314818	0.001123789978202
"10248"	"NR6A1"	1.49022665910259	2.0588225076812	4.65948854692791	0.00040817421459984	0.00112768792492508
"7081"	"ISCA1"	-1.21212962675778	5.98476881592188	-4.65587367164097	0.000410481573472258	0.00113387886359827
"16486"	"ZMYM6NB"	1.32144617363503	4.49259938811958	4.65479605422919	0.000411172117551497	0.00113560237034432
"5728"	"GDF1"	-3.16501377940814	3.13026267184895	-4.65655107113961	0.000411741791015873	0.00113690178694412
"5260"	"FGF20"	-1.30618028253896	0.953472780013121	-4.65385528187644	0.000411775971281597	0.00113690178694412
"392"	"AK1"	-1.36645877087158	5.51297185559197	-4.65259245634082	0.000412588026420592	0.00113895940130257
"699"	"APH1A"	1.30941120371973	6.74122662443257	4.650846162758	0.000413713746606498	0.00114188208934664
"3632"	"CYP27B1"	1.31770960234699	1.42828012751014	4.64447071562785	0.000417851269161759	0.00115311529426009
"7112"	"ITGA7"	-1.24961186944526	4.39434773204026	-4.64114990791314	0.000420023711917258	0.00115892284584517
"8658"	"LRRC17"	1.20148127010013	2.41694436603266	4.63469681168705	0.000424279509814506	0.00117047594867759
"12879"	"S100A1"	-1.45803177742129	7.96993616234806	-4.63021603939924	0.00042726145026069	0.00117851164301804
"6463"	"HIST1H2AG"	1.87051664794726	1.67084849792703	4.62553025628222	0.000430413334867217	0.00118701341736512
"1480"	"C10orf118"	-1.28877758839661	2.96647331566398	-4.62447559591121	0.000431113955157062	0.00118875332710218
"12650"	"RPL13AP20"	1.7145199019543	4.72524410283128	4.62320114190434	0.000431976674731819	0.00119093957430511
"14752"	"TGFB1I1"	1.67254883887512	3.58978276588231	4.61811703935981	0.000435425840973884	0.00120025467465865
"8552"	"LOC729082"	-1.89344645195682	6.83843513231651	-4.61341479635025	0.000438653329417366	0.00120895580556687
"14022"	"SPATA7"	-1.25656090152852	3.63815315046824	-4.61074721937707	0.000440477199276339	0.00121378628906777
"2632"	"CD7"	2.1055083430037	2.09899064748051	4.60928321074682	0.000441538418376497	0.00121651397784436
"2970"	"CHRNB3"	-1.31442813517816	0.947630621584715	-4.60772227733407	0.000442569083034333	0.00121915661603689
"16087"	"WDR12"	1.40882660749907	5.01130758298128	4.60063045586738	0.000447514701243192	0.0012325812829556
"2161"	"C9orf21"	1.26214300699652	3.5358213681765	4.60049811027237	0.000447607518742273	0.00123263779470797
"6730"	"HSPA4"	1.16411464350679	6.47852953041837	4.59603259695346	0.000450752249966557	0.00124109740143408
"14144"	"SRI"	-1.19508575185264	6.7012708294931	-4.59567551073732	0.000451004725884721	0.00124159205096215
"10380"	"NUP54"	1.17982512837522	4.97768506201515	4.59503511151358	0.00045145789117608	0.00124263893875702
"1285"	"BCR"	-1.31564951279935	4.86220549727587	-4.59466151136319	0.000451722487060292	0.00124316653460709
"15623"	"TWIST1"	1.40535526942622	2.27614104276365	4.58969009961297	0.000455259031175041	0.00125269709853184
"12708"	"RPLP2"	1.79590947326093	10.4056903576596	4.58183739631134	0.000460910748164363	0.0012680437865829
"5839"	"GLIPR1L2"	-1.26746114864697	1.22560565748255	-4.58085833307296	0.000461614030132075	0.00126977373341751
"5976"	"GPATCH4"	1.18548661614433	5.41274314935538	4.58063598952587	0.000461775224642775	0.00127001222857472
"2129"	"C8orf51"	1.31335416726676	1.69410260519421	4.57785319426144	0.000463797744888934	0.00127536899235668
"3329"	"CPEB2"	-1.21689278741255	4.10315534454577	-4.57397926004083	0.000466628891143336	0.00128294726094222
"754"	"AQP7"	-1.39071445246588	1.65637076562682	-4.57215035171888	0.000467971855976294	0.00128643214649143
"920"	"ARSF"	-1.2626400146448	0.927775301105541	-4.56888820960449	0.000470377331453723	0.00129283622826931
"9067"	"MDFIC"	1.28032242258727	3.01192184996202	4.56878233158885	0.000470455624745838	0.00129284299585619
"3839"	"DENND2A"	-1.20658512322189	3.76181789171809	-4.56863875280545	0.000470561816698972	0.00129292641626121
"5883"	"GMPPA"	1.28646693722005	5.11083050038348	4.56797975553032	0.000471049547446578	0.00129405796558439
"8790"	"LYRM5"	-1.32321021522536	5.30119841288581	-4.56593503159976	0.000472566270042464	0.00129801552085612
"8732"	"LSM3"	1.31511019718296	7.14976799602976	4.56510435010199	0.000473183918919814	0.00129950267939174
"3257"	"COMMD4"	1.3589270607737	6.16033136854425	4.56405274960757	0.000473967062753559	0.00130144378368263
"13336"	"SHC2"	-2.15151558247197	3.49090758135475	-4.56249084248739	0.000475204176152309	0.00130463059568772
"9148"	"METAP2"	1.18587347775761	5.80574233688538	4.55755185824571	0.000478838822920732	0.00131439753533659
"15057"	"TMEM233"	-1.2936662531773	1.08151789119494	-4.55743052915988	0.000478930250069623	0.00131443686951658
"5040"	"FAM65C"	1.33421991219026	2.14934064185947	4.55522554572863	0.000480594996333713	0.00131879351239232
"15507"	"TSPY26P"	-1.40435868216391	2.193230882137	-4.55510965578589	0.000480682685301426	0.00131882187024526
"12581"	"RNF38"	-1.15158399025283	4.78041116756005	-4.55490167113787	0.000480840027314298	0.00131904129134054
"13889"	"SNRPB2"	1.24758687113207	5.93434190390086	4.55177968751712	0.00048320883401682	0.00132532616009536
"11175"	"PKMYT1"	2.4273199686523	3.34308821175172	4.54726854065731	0.00048691513632643	0.00133527684723006
"2869"	"CETP"	1.43593590447435	1.57945379665738	4.53889931992702	0.000493112988296615	0.00135205585999823
"12726"	"RPS11"	1.44282885877241	11.5311570602042	4.53803765642637	0.000493783161249862	0.00135367569000626
"1281"	"BCO2"	-1.33422913311682	1.90768599449337	-4.53648307689851	0.000494994619220381	0.00135677865966049
"856"	"ARL10"	-1.52923846222044	2.29242392753391	-4.53598163177758	0.000495386359746042	0.00135763415002576
"14609"	"TBKBP1"	-1.30659061169321	4.09082539083866	-4.53035102364734	0.000499804161267986	0.00136952123842139
"6578"	"HNMT"	1.26399514344142	4.47495103333938	4.52994989638399	0.000500120489537994	0.001370167801082
"9684"	"MYCN"	1.27325004224953	2.94361087210847	4.52198496085239	0.000506445635343437	0.00138727372059291
"9373"	"MOB3C"	-1.16284916215971	3.42796874513819	-4.52030407491778	0.000507791226975305	0.00139073616525333
"6362"	"HEATR3"	1.17547103677531	3.89799713821571	4.51626072715231	0.000511043515231684	0.00139941871043768
"6049"	"GPR52"	-1.27644192487599	1.00633398295051	-4.51070885697992	0.000515545064557442	0.00141151883822705
"1899"	"C22orf13"	1.22797670961107	5.09750977846035	4.49956161853822	0.00052471029662237	0.00143638179947251
"13435"	"SLC12A2"	-1.26038126485404	4.40698468919713	-4.49792003896988	0.00052607446105711	0.00143988497135378
"1660"	"C16orf86"	-1.74857582281916	2.72170199649782	-4.49486353171071	0.000528628948155614	0.0014466444521838
"5612"	"GAGE12F"	2.94120577985359	2.1229193903867	4.4894786843391	0.000534590510918662	0.00146272406044812
"7380"	"KIAA0284"	-2.01996038990543	4.32494425353557	-4.48453497967545	0.00053737734259172	0.00147011333662488
"12831"	"RTDR1"	-1.39203432164505	1.30694184151252	-4.48148965444255	0.000539936283998187	0.00147687689810446
"8547"	"LOC728855"	-1.23239157025522	3.28454966456437	-4.4778385192861	0.000543068626189091	0.00148520644977507
"14838"	"TIMM8A"	1.2934842147857	4.34447459300925	4.47683662464655	0.000543931518366885	0.00148732773963705
"3833"	"DEGS2"	-2.05190700143038	2.93275824318181	-4.47405297338549	0.000546385443756577	0.001493798176813
"8728"	"LSM12"	1.17216114259211	5.70505318756262	4.47035123734215	0.000549552213644663	0.00150221511791372
"327"	"AGAP3"	-1.77904063917405	6.55360988284485	-4.46868615825627	0.000551011555140767	0.00150596280916879
"8496"	"LOC646627"	-1.53391224106251	1.59735007117693	-4.45728237181188	0.000561065955678039	0.00153319658252202
"1317"	"BGLAP"	-1.88099124755284	1.55701725026412	-4.45370649824629	0.000564275699167084	0.00154172057613776
"1101"	"ATP7A"	1.17006708400236	2.32215108322808	4.45123503742114	0.00056647899073356	0.00154749243919507
"7565"	"KLHL22"	-1.37038004686576	4.46500315803838	-4.44825982089964	0.000569162531409662	0.00155457417462405
"12795"	"RRN3P1"	-1.32333081578314	2.86355711772917	-4.44562699971316	0.00057154839635679	0.00156062355729829
"15458"	"TRPV6"	-1.35366174983263	1.78325595576932	-4.44561377527469	0.000571560413617839	0.00156062355729829
"4032"	"DNAJB5"	-1.36080917322152	4.39183403755759	-4.44149329924907	0.000575315690350392	0.00157062565328804
"10123"	"NME9"	-1.27908495317271	1.42211168879591	-4.43044115053282	0.00058551730855125	0.00159822039601189
"15587"	"TUBA3C"	1.16829521408615	1.20823370513455	4.42904111394776	0.000586823149777314	0.00160152839451792
"6215"	"GTPBP2"	1.29412269836321	5.53237093245612	4.42765108125745	0.000588122701967306	0.00160481817314991
"3801"	"DDX39B"	1.32114788176571	7.69627843096534	4.42725709689149	0.000588491594788951	0.00160556780277754
"3984"	"DLL3"	1.77392827742893	3.32313435176539	4.4229438015586	0.000592552909928128	0.00161638952981834
"13915"	"SNX19"	-1.14686975875383	4.75096048379362	-4.42071968278448	0.000594648340510949	0.00162184603381398
"13405"	"SIX5"	1.88686710956059	2.5840664160485	4.41875178669989	0.00059653270372154	0.00162672521844986
"13324"	"SH3RF1"	-1.18434366326754	3.33183128557694	-4.41451181828965	0.000600557602259198	0.00163743907898882
"8643"	"LRP3"	-2.61975986871191	4.069659111452	-4.41265557764242	0.000603026505811493	0.00164390772267032
"3582"	"CXorf26"	1.19366247426789	4.80487235771955	4.40267241677082	0.000611999757625511	0.00166810293649198
"15066"	"TMEM30B"	1.27351433603001	1.73323514141338	4.40161047014882	0.000613037241774571	0.00167066367247677
"8502"	"LOC647946"	1.32652772452237	1.34246640427161	4.40014459112489	0.000614472402848197	0.00167430717534904
"4639"	"ERCC-00113"	-1.31695157529375	11.3107774239181	-4.39739786148887	0.000617171102616	0.0016813918390061
"16561"	"ZNF223"	-1.23129976897951	2.67937076122032	-4.3952820280484	0.000619258448600224	0.00168680896152504
"9407"	"MPEG1"	-1.16280355966672	0.881228303890013	-4.39292154360324	0.000621595937846917	0.00169290561411375
"2493"	"CCDC80"	1.17030027534966	3.8379561041737	4.39086058473427	0.000623644421443589	0.00169821334310681
"4123"	"DPH2"	1.22075268567274	4.71256506648829	4.38681947437925	0.000627681743602953	0.00170892313391724
"2545"	"CCNI"	-1.25454131729514	8.40779552089787	-4.38672355248276	0.000627777910007841	0.00170892313391724
"11376"	"POFUT2"	1.20573953389519	4.54264102275654	4.37994037567484	0.000634617850653849	0.00172726687991658
"2673"	"CDC42BPB"	-1.20920969621668	5.62733125434212	-4.37741807629201	0.000637181241878115	0.00173396695814525
"947"	"ASB8"	-1.14109696661021	4.76394212924727	-4.37246146249906	0.000642250432368248	0.00174748286330135
"12957"	"SBF1"	-1.7738070645554	5.3836276197988	-4.36701562529326	0.000647876637212711	0.00176250977945421
"9117"	"MEF2A"	-1.13641168379076	5.31163255463179	-4.36540601062329	0.000649539514198184	0.00176675162373402
"13149"	"SEPT1"	1.86441630455068	2.8995990303874	4.36332645629117	0.000651721407440249	0.0017724036170759
"13253"	"SFRP5"	-1.26427023730085	1.13683839174766	-4.35308038166248	0.000662483096629398	0.00180117261802263
"16273"	"YPEL1"	-1.1469944738123	3.89733116532559	-4.35305389352543	0.000662511202276961	0.00180117261802263
"16021"	"VPS53"	-1.1972390765574	4.32721704347736	-4.34829732681168	0.000667578845254585	0.00181466067167497
"14410"	"SUV39H1"	1.27285152057263	3.96980536053964	4.34701002183341	0.000668957345966182	0.00181811793262832
"10383"	"NUP85"	1.30893014035258	5.40273203641906	4.34333078067498	0.000672913779287962	0.00182857937887798
"990"	"ATAT1"	-1.1448175038124	4.96083919606831	-4.34290079257865	0.000673377762475759	0.00182954860118713
"10702"	"PAX9"	1.23238573656908	1.26250656447202	4.34185613341026	0.000674506428330207	0.0018323231511475
"6292"	"HAS3"	1.26320904102487	2.85581077681748	4.34172109414545	0.000674652472832756	0.00183242791290834
"10287"	"NSMCE2"	1.21397934854138	4.92604653725628	4.33826249202696	0.000678404284774185	0.00184232472939074
"6931"	"IL20RB"	1.3520964920486	1.60717111014036	4.33314504049541	0.000683995934132663	0.0018572139960229
"14429"	"SYCE2"	1.38353986928123	2.37467118967366	4.32827658013342	0.000689360561251984	0.00187148219885113
"15516"	"TSSK2"	-1.17595906638498	1.35890355938092	-4.32583050465774	0.000692072582878359	0.00187854568786708
"9231"	"MGC45800"	1.18463752392657	1.46819827907521	4.32462486220436	0.000693413451976355	0.00188188569607528
"3794"	"DDX24"	-1.19977275437406	7.40378898209392	-4.31781887018675	0.000701034265824305	0.00190226535063482
"6166"	"GSTA1"	1.37655215942377	1.60719009847995	4.31341304498487	0.000706014541734716	0.00191547452610362
"4966"	"FAM199X"	-1.17412229167283	4.85417224393875	-4.31126908889131	0.000708451445801277	0.00192178022266762
"9307"	"MKS1"	1.17706987071303	3.77156088227606	4.31107415795874	0.000708673452962964	0.00192207663053859
"15885"	"USP33"	-1.15312689553266	5.58617634961556	-4.30354028753379	0.00071731011489623	0.00194519168901954
"7123"	"ITGB1BP3"	1.56275875147622	1.5595053195802	4.29948437426365	0.000722006321950537	0.0019576154234947
"9619"	"MTMR6"	-1.18248633051796	4.48771012453107	-4.29778111850789	0.000723986941153095	0.00196267345519464
"14123"	"SQRDL"	1.16800634489575	3.88666742192698	4.29706598508087	0.000724820574211844	0.0019646209808804
"14465"	"SYS1-DBNDD2"	-2.06739308071818	2.13754429672678	-4.29380636478982	0.0007287133426938	0.00197485833406241
"15245"	"TONSL"	2.24501002863004	2.87644802972642	4.28824978241795	0.000735390093840859	0.0019926359996651
"13506"	"SLC25A14"	-1.28418668662038	4.21289984878067	-4.28731715041613	0.000736286059398141	0.00199474670692498
"14600"	"TBCA"	1.2303734191271	8.14556804600953	4.28286316737405	0.000741587662352575	0.00200879060302654
"9742"	"MYPOP"	-1.70207361016861	3.81078296865944	-4.28147538277777	0.000743252339928237	0.00201298000690016
"16713"	"ZNF461"	-1.19873098252005	2.65806000743952	-4.2797255231207	0.000745346510993589	0.00201833110958223
"1762"	"C19orf80"	1.83848086451129	1.85323352173198	4.27731496101325	0.000748264583523746	0.00202591120922603
"11131"	"PIN1"	-1.84178487507757	6.72329654137722	-4.27479152835785	0.000751315148830041	0.00203384756627554
"5511"	"FTSJD1"	1.19852943751745	3.39744373784622	4.27361886495266	0.000752719746151454	0.00203732639341739
"12565"	"RNF208"	-2.88296428012523	4.05359891049129	-4.27336881971661	0.000754994533186208	0.00204315901528439
"7938"	"LOC100128881"	1.48627714280619	2.90829480612043	4.26823414911579	0.000759285201780954	0.00205444427950539
"11234"	"PLD3"	-1.59949636479088	7.40314918201396	-4.26586998147237	0.000762187818400823	0.00206197082131318
"8933"	"MAP7D1"	-1.48573927682541	6.41488421510254	-4.25636641774258	0.000773968104477718	0.00209350820454397
"16133"	"WDR74"	1.20867899717359	5.74002284868478	4.24682081031251	0.000785994240659193	0.00212570047731576
"9607"	"MTIF2"	1.1781809482349	4.9686654086951	4.24214002848555	0.000791963119716678	0.00214150344616172
"5401"	"FMO2"	-1.16525681437563	0.885341689265257	-4.2403114059231	0.000794307879880852	0.00214750317857416
"10526"	"OSGIN1"	1.62160377533273	3.5335256996291	4.23678976648138	0.000798846134630332	0.00215943043432892
"6159"	"GSK3A"	-1.28462086498517	6.88185099449962	-4.23294242315649	0.000803830975519395	0.00217256092289635
"16670"	"ZNF395"	1.16020719395048	4.96568795042798	4.22569552042464	0.000813313349416504	0.0021978410673961
"12441"	"RHOC"	1.31027126609804	7.36508213348143	4.22211325895459	0.00081804397869671	0.0022102744521078
"11884"	"PTGIS"	1.35879964419443	2.36153776198489	4.21935465771358	0.000821706612828411	0.00221981873587571
"5483"	"FRMD6"	1.16471868005914	4.24983579641064	4.21817249432794	0.000823281425675523	0.0022237206949211
"10531"	"OST4"	1.27948084641602	8.42792094614568	4.21624305530714	0.00082585857182512	0.00223032833693117
"12178"	"RARS2"	1.21285517300732	4.88528164333051	4.21498579326363	0.000827542447397407	0.0022345218856
"13493"	"SLC23A1"	1.24409994892056	1.49117862457508	4.20958551698836	0.000834816265047577	0.0022538056219788
"5613"	"GAGE12F"	2.90852356430403	2.10672911456116	4.21045183828067	0.000836053357091078	0.00225678810719534
"15481"	"TSLP"	1.20684198198339	1.43693940521433	4.2076042835021	0.000837501663903736	0.00226033969730803
"4029"	"DNAJB14"	-1.33008965152846	4.34729934694608	-4.20685655570174	0.000838517515570212	0.00226272319135115
"8272"	"LOC219347"	-1.15752236987461	1.63810490702935	-4.20624265368885	0.000839352499620969	0.00226461794050291
"8408"	"LOC401397"	1.24138883666974	5.99161969994376	4.20524415235482	0.000840712472380452	0.00226792831354657
"10422"	"OCIAD1"	-1.14775927511413	7.2947276895603	-4.2012248378775	0.000846210277887421	0.00228239820087053
"15490"	"TSPAN13"	-1.15892651605509	6.30567862401806	-4.19998383243829	0.000847915400371216	0.00228663550473408
"114"	"ACAP1"	1.33913377795067	1.84400706755871	4.19855634671358	0.000849881221305984	0.00229157440171528
"16155"	"WFS1"	-1.59700754187917	4.66581029319462	-4.19629627015855	0.000853005019537262	0.00229963355124775
"4632"	"ERCC-00092"	1.29712126360303	5.82625166575441	4.193435273003	0.000856972961717896	0.00230969489031535
"16848"	"ZNF641"	-1.19333700101902	3.10084145709583	-4.19341005809014	0.000857008028396673	0.00230969489031535
"4436"	"EIF5A2"	-1.17923219358669	3.10322995945663	-4.18716714930868	0.000865737810980271	0.00233285347548643
"16686"	"ZNF423"	-1.28084322782659	3.21438896239489	-4.17609868298804	0.000881445653159385	0.00237480514233792
"15419"	"TRIP6"	1.64574246466222	5.05259081287083	4.17404617762793	0.000884394366872904	0.00238237313332535
"11279"	"PLIN4"	-1.15003232154047	1.48756938349805	-4.1711283326853	0.000888596384710633	0.0023933143385358
"9572"	"MT1F"	-1.44839226380596	5.95378377990455	-4.16867287110209	0.000892151621065982	0.00240251034395102
"1930"	"C2orf50"	-1.30536388199761	1.02138291125211	-4.16474382590199	0.000897871071006661	0.00241753062059263
"16268"	"YJEFN3"	-2.5513358531867	3.71722183549769	-4.15509692930428	0.000913046642976199	0.0024580028763779
"10707"	"PBX1"	-1.15860618147511	4.88801492045267	-4.151949568001	0.000916764133991453	0.00246762104837706
"16570"	"ZNF233"	-1.21701137757908	1.8565354224287	-4.15121074142646	0.000917867805967405	0.00247020177173454
"4421"	"EIF4B"	1.14006078904328	8.23479835010487	4.14910748052111	0.000921017330482464	0.00247828668992985
"16888"	"ZNF697"	1.18250963495248	2.77434986527601	4.14742714792567	0.000923541687223673	0.00248468711148436
"1581"	"C14orf119"	1.22422564132999	4.80235113410329	4.14729670840335	0.000923737949632282	0.00248482302039772
"1868"	"C20orf24"	1.21277986974529	6.87355542145439	4.13711832492282	0.00093918825584588	0.00252598526170002
"12303"	"RDBP"	1.21896834804939	6.50831450382792	4.13668808463373	0.000939847280576287	0.00252735903573267
"15230"	"TOE1"	1.28458357228222	3.73531977988664	4.13124872201648	0.000948221025598855	0.00254947488809886
"14989"	"TMEM164"	1.174965752953	4.11692294932901	4.13011405269147	0.000949977653340474	0.00255379517688454
"13196"	"SERPINB9"	1.14616026608096	4.24982631840859	4.12951099170509	0.000950912666922637	0.00255590573204541
"5444"	"FOXI3"	1.36972085001373	1.31207202713865	4.12743599345384	0.000954137256967824	0.00256416867812806
"5596"	"GADD45B"	-1.45425491986464	5.56151016684828	-4.12601005035102	0.000956360000581718	0.00256973706066473
"4196"	"DTX3L"	1.20261086190314	3.29868408947686	4.11839928099625	0.000968314548622495	0.00260129227503019
"3788"	"DDX18"	1.14327418643508	5.57051335339111	4.11833965343173	0.000968408825715092	0.00260129227503019
"10392"	"NUTF2"	1.16138112747935	7.58421963604203	4.10903172268907	0.000983244246864028	0.00264072639646894
"2606"	"CD320"	1.53054738717325	5.96589563245165	4.08857565961722	0.00101669209675248	0.00273012813947599
"5597"	"GADD45G"	-2.09398810717951	2.3427565018078	-4.08351756981141	0.00102529647752172	0.00275279994413667
"13434"	"SLC12A1"	-1.16232475879294	0.892829009314918	-4.08180825418044	0.001028017094851	0.00275966988665009
"16769"	"ZNF547"	-1.18761851899681	1.89336409723105	-4.08039329554969	0.00103040181306732	0.00276563610059583
"8494"	"LOC646471"	-1.21624659043294	2.83856063461014	-4.07928322342198	0.00103227674311708	0.0027702323616249
"116"	"ACAP3"	-1.96580585951995	5.47889293903705	-4.07838497667951	0.00103386590050627	0.00277406039309591
"6892"	"IGSF9"	1.37935247860122	1.46223698423321	4.07687245710245	0.00103636093802318	0.00278031748738902
"573"	"ANKRD13B"	-1.39845157016173	4.20434410883205	-4.06766771451153	0.00105211129467562	0.00282212798346833
"7983"	"LOC100131060"	-1.54364235331098	1.42853677910925	-4.06756299774865	0.00105229290940052	0.0028221711203979
"7794"	"LILRA4"	-1.22573900967046	1.03582621131497	-4.06712116673387	0.0010530542636215	0.00282376881731409
"10366"	"NUMBL"	-1.43386898123709	4.39478021945094	-4.06696770337444	0.00105331939124801	0.00282403558757468
"15008"	"TMEM180"	-1.35916335833446	3.21827233703956	-4.06643004867077	0.001054248069457	0.00282608102770007
"14623"	"TBX2"	1.85526484581508	3.13358625124596	4.06404684089101	0.00105840710000392	0.00283678394088459
"5070"	"FAM83G"	1.61942600875867	1.77615105578634	4.05391328156676	0.00107611838835884	0.00288380106933823
"10158"	"NOP14"	1.14902168761434	4.95610105971045	4.05239325683836	0.00107880298907572	0.00289054096507182
"9142"	"MESDC2"	1.11776756270145	4.71814243554343	4.044788210974	0.00109235609448904	0.00292639520033683
"51"	"ABCC6P2"	1.42243987749181	1.81130772857577	4.04454348967268	0.00109279531168226	0.002927111903986
"15663"	"UAP1"	1.15627926581759	5.64816843832663	4.04205132817115	0.00109727705786171	0.0029386548161301
"8684"	"LRRC43"	-1.24860126564607	1.22401521129829	-4.04186017597589	0.00109762161996648	0.00293911590997465
"2522"	"CCL26"	1.43511312334286	1.69567484514633	4.03128268422923	0.00111686583434555	0.0029901767603262
